"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"
5000911|"Klaus Rosenfeldt Hansen"|"Læsø Fiskeindustri"|"Bestyrelsespost"|""|501686
5000911|"Ole Larsen"|"Læsø Fiskeindustri"|"Bestyrelsespost"|""|583777
5000911|"Søren Larsen"|"Læsø Fiskeindustri"|"Direktionspost Adm Dir"|""|662748
5000911|"Erik Vinther Poulsen"|"Læsø Fiskeindustri"|"Bestyrelsespost"|""|974818
5000911|"Svend Ole Larsen"|"Læsø Fiskeindustri"|"Direktionspost Økonomidirektør"|""|1133900
5000911|"Joan Brink Olsen"|"Læsø Fiskeindustri"|"Bestyrelsespost"|""|1313147
5000911|"Hans Erik Thomsen"|"Læsø Fiskeindustri"|"Bestyrelsespost"|""|1467626
5000794|"Carsten Wandorf"|"Arnold Busck"|"Bestyrelsespost formand"|""|303533
5000794|"Helle Charlotte Busck Fensvig"|"Arnold Busck"|"Bestyrelsespost næstformand"|""|392708
5000794|"Jacob Monberg"|"Arnold Busck"|"Bestyrelsespost"|""|421261
5000794|"Jesper Brøckner Nielsen"|"Arnold Busck"|"Bestyrelsespost"|""|444969
5000794|"Jesper Toft Fensvig"|"Arnold Busck"|"Direktionspost adm. dir"|""|447178
5000794|"Ole Arnold Busck"|"Arnold Busck"|"Bestyrelsespost"|""|579289
5000794|"Jens Joakim Kirk Werner"|"Arnold Busck"|"Direktionspost"|""|1590798
5000019|"Peter Schaumburg-Müller"|"USTC (United Ship. & Trad.)"|"Bestyrelsespost"|""|235760
5000019|"Eric Frydenlund Michelsen"|"USTC (United Ship. & Trad.)"|"Bestyrelsespost"|""|332644
5000019|"Lars Bæk"|"USTC (United Ship. & Trad.)"|"Bestyrelsespost"|""|514859
5000019|"Michael Keldsen"|"USTC (United Ship. & Trad.)"|"Bestyrelsespost formand"|""|553433
5000019|"Torben Janholt"|"USTC (United Ship. & Trad.)"|"Bestyrelsespost"|""|679091
5000019|"Torben Østergård Nielsen"|"USTC (United Ship. & Trad.)"|"Direktionspost Administrerende direktør"|""|681538
5000942|"Annette Bjerring Kristensen"|"Vestfrost"|"Bestyrelsespost"|""|258134
5000942|"Hans Christian Anderskouv"|"Vestfrost"|"Bestyrelsespost"|""|377605
5000942|"Jan Højbjerg Jensen"|"Vestfrost"|"Bestyrelsespost"|""|425744
5000942|"Jens Højsager Damgaard"|"Vestfrost"|"Direktionspost adm. dir"|""|437020
5000942|"John Riis Andersen"|"Vestfrost"|"Bestyrelsespost Formand"|""|457823
5000942|"Kristoffer Jarl Kristensen"|"Vestfrost"|"Bestyrelsespost"|""|509553
5000942|"Torben Bjerre-Madsen"|"Vestfrost"|"Bestyrelsespost"|""|677642
5000942|"Max Peter Christensen"|"Vestfrost"|"Bestyrelsespost Medarbejdervalgt"|""|737205
5000942|"Niels-Henrik Borch"|"Vestfrost"|"Bestyrelsespost"|""|973284
5000942|"Bjarne Kirkeby"|"Vestfrost"|"Bestyrelsespost"|""|1758159
5000018|"Jan Kjærsgaard"|"A2SEA A/S"|"Bestyrelsespost næstformand"|""|426281
5000018|"Bent Christensen"|"A2SEA A/S"|"Bestyrelsespost"|""|270756
5000018|"Christina Grumstrup Sørensen"|"A2SEA A/S"|"Bestyrelsespost formand"|""|1763139
5000018|"Wolfgang Dieter Hermann"|"A2SEA A/S"|"Bestyrelsespost"|""|16991825
5000018|"Ingrid Maria Jägering"|"A2SEA A/S"|"Bestyrelsespost"|""|1837123
5000018|"Jens Frederik Hansen"|"A2SEA A/S"|"Direktionspost adm. dir"|""|435955
5000018|"John Michael Hannibal"|"A2SEA A/S"|"Bestyrelsespost"|""|17198907
5000018|"Morten Hultberg Buchgreitz"|"A2SEA A/S"|"Bestyrelsespost"|""|1042020
5000202|"Claus Madsen"|"ABB"|"Direktionspost Administrerende direktør"|""|312707
5000202|"Lena Maria Andersson"|"ABB"|"Bestyrelsespost"|""|1868187
5000202|"Trevor Gregory"|"ABB"|"Bestyrelsespost formand"|""|2005227
5000634|"Robert Peter Thain"|"Abbott Laboratories"|"Bestyrelsespost"|""|633888
5000634|"Thomas Craig Freyman"|"Abbott Laboratories"|"Bestyrelsespost formand"|""|716200
5000634|"Tom Schjødt"|"Abbott Laboratories"|"Bestyrelsespost"|""|1686035
5000634|"Christina Dyreborg Horan"|"Abbott Laboratories"|"Direktionspost adm. dir"|""|1814501
5000196|"Arne Terp-Nielsen"|"Abena"|"Bestyrelsespost formand"|""|232047
5000196|"Bjarne Debel Thomsen"|"Abena"|"Direktionspost Økonomidirektør"|""|285752
5000196|"Hanne Terp-Nielsen"|"Abena"|"Bestyrelsespost"|""|376255
5000196|"Preben Terp-Nielsen"|"Abena"|"Direktionspost Adm Dir"|""|627238
5000343|"Carsten Sachmann"|"Accenture"|"Bestyrelsespost"|""|303059
5000343|"Philip Michael Anthony Wiig"|"Accenture"|"Direktionspost"|""|614688
5000343|"Mats Peter Dexfalk"|"Accenture"|"Bestyrelsespost formand"|""|1782851
5000881|"Puk Thomas"|"Actavis"|"Direktionspost"|""|627632
5000881|"Björn Adalsteinsson"|"Actavis"|"Bestyrelsespost"|""|1015635
5000881|"Per Kjeldsholm"|"Actavis"|"Bestyrelsespost"|""|1259576
5000881|"Lars Peter Ramneborn"|"Actavis"|"Bestyrelsespost formand"|""|1913731
5000881|"David Vrhovec"|"Actavis"|"Bestyrelsespost"|""|10429702
5000388|"Hans Ladekjær Jeppesen"|"Actona Company"|"Bestyrelsespost"|""|383400
5000388|"Hans Martin Juul Nielsen"|"Actona Company"|"Bestyrelsespost"|""|383768
5000388|"Ib Holm Mortensen"|"Actona Company"|"Bestyrelsespost"|""|410647
5000388|"Jens Bornstein"|"Actona Company"|"Direktionspost"|""|433501
5000388|"Orla Dahl Jepsen"|"Actona Company"|"Bestyrelsespost formand"|""|588223
5000388|"Torben Skov Villadsen"|"Actona Company"|"Bestyrelsespost"|""|680794
5000388|"Aksel Vesterbæk Lægsgaard"|"Actona Company"|"Bestyrelsespost"|""|1321198
5000895|"Stian Nygård"|"Adecco"|"Bestyrelsespost"|""|1222131
5000895|"Torben Sneve"|"Adecco"|"Direktionspost"|""|1793492
5000895|"Martin Alonso Rotaeche"|"Adecco"|"Bestyrelsespost"|""|17059956
5000324|"Dan Krause Thomsen"|"Aegis Media"|"Bestyrelsespost"|""|316051
5000324|"Henrik Kofoed Jensen"|"Aegis Media"|"Bestyrelsespost"|""|402879
5000324|"Karoly Laszlo Nemeth"|"Aegis Media"|"Bestyrelsespost Formand"|""|485845
5000324|"Lars Bo Jeppesen"|"Aegis Media"|"Direktionspost adm. dir"|""|514479
5000877|"Tiina Helena Olenius"|"AGA"|"Bestyrelsespost næstformand"|""|672194
5000877|"Klas Fredrik Stylander"|"AGA"|"Bestyrelsespost formand"|""|910435
5000877|"Max Engelberth Bering"|"AGA"|"Direktionspost"|""|1958847
5000877|"Torben Østergaard Eriksen"|"AGA"|"Bestyrelsespost"|""|1959965
5000877|"Kasper Rasmussen"|"AGA"|"Bestyrelsespost"|""|1959966
5000846|"Niels Simonsen"|"AGCO Danmark"|"Bestyrelsespost"|""|574424
5000846|"Frédéric Michel Devienne"|"AGCO Danmark"|"Bestyrelsespost"|""|1772764
5000846|"Roger Neil Batkin"|"AGCO Danmark"|"Direktionspost adm. dir"|""|16861367
5000846|"Christian Devantier"|"AGCO Danmark"|"Bestyrelsespost"|""|17093427
5000032|"Asbjørn Børsting"|"AGRO SUPPLY A/S"|"Bestyrelsespost formand"|""|265122
5000032|"Claus Ewers"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|311607
5000032|"Lars Christensen"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|514961
5000032|"Ole Christensen"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|580385
5000032|"Torben Harring"|"AGRO SUPPLY A/S"|"Bestyrelsespost"|""|1399248
5000032|"Kaj Møller Hansen"|"AGRO SUPPLY A/S"|"Direktionspost"|""|479343
5000032|"Sven Høgh Andersen"|"AGRO SUPPLY A/S"|"Direktionspost adm. dir"|""|653186
5001000|"Hans Gunnar Haglund"|"Ahlsell Danmark"|"Bestyrelsespost"|""|379952
5001000|"Mogens Saaby Larsen"|"Ahlsell Danmark"|"Direktionspost Adm Dir"|""|560879
5001000|"Ulf Goran Nasholm"|"Ahlsell Danmark"|"Bestyrelsespost formand"|""|685435
5001000|"Margit Moos Christensen"|"Ahlsell Danmark"|"Bestyrelsespost"|""|943623
5000365|"Bo Benny Helge Zakrisson"|"Air Greenland"|"Bestyrelsespost"|""|289726
5000365|"Jens Wittrup Willumsen"|"Air Greenland"|"Bestyrelsespost formand"|""|443287
5000365|"Claus Martin Motzfeldt"|"Air Greenland"|"Bestyrelsespost"|""|1182408
5000365|"Elisabeth Fisker"|"Air Greenland"|"Bestyrelsespost"|""|1730297
5000365|"Julia Jensigne Pars"|"Air Greenland"|"Bestyrelsespost"|""|461736
5000365|"Lars Jens Tybjerg"|"Air Greenland"|"Bestyrelsespost"|""|517426
5000365|"Leif Christian Rasmussen"|"Air Greenland"|"Bestyrelsespost"|""|523808
5000365|"Michael Binzer"|"Air Greenland"|"Direktionspost adm. dir"|""|551406
5000365|"Niels Frederiksen"|"Air Greenland"|"Bestyrelsespost"|""|1730298
5000841|"Jørgen Ulrich Dahl"|"Air Liquide"|"Bestyrelsespost"|""|473195
5000841|"Markus Sieverding"|"Air Liquide"|"Bestyrelsespost formand"|""|1546722
5000841|"Lars Arvid Strandberg"|"Air Liquide"|"Bestyrelsespost"|""|1546723
5000841|"Christian Kjærsgaard Tomsen"|"Air Liquide"|"Direktionspost"|""|1546724
5000841|"Jean-Baptiste Ripart"|"Air Liquide"|"Bestyrelsespost"|""|1737289
5000841|"Maelys Castella"|"Air Liquide"|"Bestyrelsespost"|""|1737290
5000841|"Guy Salzgeber"|"Air Liquide"|"Bestyrelsespost"|""|1846717
5000841|"Birgitte Forsberg Christensen Finne-Larsson"|"Air Liquide"|"Bestyrelsespost"|""|1889849
5000841|"Andrew Joseph Reynolds"|"Air Liquide"|"Direktionspost Økonomidirektør"|""|7387082
5000252|"Harald Børsting"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|387982
5000252|"John Markussen"|"Arbejdernes Landsbank"|"Bestyrelsespost medarbejdervalgt"|""|456654
5000252|"Johny Bent Skovengaard"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|459935
5000252|"Mette Pia Kindberg"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|550585
5000252|"Ole Dam Wehlast"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|580691
5000252|"Poul Erik Skov Christensen"|"Arbejdernes Landsbank"|"Bestyrelsespost formand"|""|619175
5000252|"Thorkild Engell Jensen"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|671411
5000252|"Ulla Strøm Nordenhof"|"Arbejdernes Landsbank"|"Bestyrelsespost medarbejdervalgt"|""|686966
5000252|"Lars Andersen"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|930101
5000252|"Jette Vestergaard Laursen Kronborg"|"Arbejdernes Landsbank"|"Bestyrelsespost medarbejdervalgt"|""|944714
5000252|"Gert Rinaldo Jonassen"|"Arbejdernes Landsbank"|"Direktionspost ordførende direktør"|""|1073630
5000252|"Jan Walther Andersen"|"Arbejdernes Landsbank"|"Direktionspost"|""|1400248
5000252|"Henrik Thagaard"|"Arbejdernes Landsbank"|"Bestyrelsespost"|""|1753882
5000080|"Agnete Raaschou-Nielsen"|"Schouw & Co."|"Bestyrelsespost"|""|240525
5000080|"Erling Hessellund Eskildsen"|"Schouw & Co."|"Bestyrelsespost"|""|342240
5000080|"Erling Sørensen Lindahl"|"Schouw & Co."|"Bestyrelsespost"|""|343148
5000080|"Jens Bjerg Sørensen"|"Schouw & Co."|"Direktionspost Adm Dir"|""|433359
5000080|"Jørgen Dencker Wisborg"|"Schouw & Co."|"Bestyrelsespost"|""|465605
5000080|"Jørn Ankær Thomsen"|"Schouw & Co."|"Bestyrelsespost Formand"|""|474049
5000080|"Kjeld Johannesen"|"Schouw & Co."|"Bestyrelsespost"|""|499067
5000080|"Niels Kristian Agner"|"Schouw & Co."|"Bestyrelsespost"|""|571848
5000080|"Peter Kjær"|"Schouw & Co."|"Direktionspost"|""|609633
5000880|"Anker Laden-Andersen"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|252228
5000880|"Christian Vanggaard"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|309227
5000880|"Leif Stiholt"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|318652
5000880|"Hans Jørgen Kaptain"|"Sæby Fiske-Industri"|"Bestyrelsespost formand"|""|382116
5000880|"Kurt Kiil"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|511392
5000880|"Sara Brämer"|"Sæby Fiske-Industri"|"Bestyrelsespost"|""|1735048
5000880|"Henrik Mikkelsen"|"Sæby Fiske-Industri"|"Direktionspost adm. dir"|""|17160027
5000242|"Jette Lillian Frederiksen"|"Magasin du Nord"|"Bestyrelsespost medarbejdervalgt"|""|448434
5000242|"Paul Rex Eardley"|"Magasin du Nord"|"Bestyrelsespost"|""|1832125
5000242|"Peter Fabricius"|"Magasin du Nord"|"Direktionspost Økonomidirektør"|""|1832679
5000242|"Aoife Mary Blicher"|"Magasin du Nord"|"Bestyrelsespost"|""|1910292
5000242|"Simon Edward Herrick, AA"|"Magasin du Nord"|"Bestyrelsespost næstformand"|""|17079187
5000242|"Francis John McAuley"|"Magasin du Nord"|"Direktionspost adm. dir"|""|17104686
5000242|"Michael John Goring"|"Magasin du Nord"|"Bestyrelsespost formand"|""|17137287
5000242|"Peter King"|"Magasin du Nord"|"Direktionspost"|""|17137288
5000960|"Bengt Knud Arne Henriksen"|"Akzo Nobel Deco"|"Bestyrelsespost"|""|232102
5000960|"Hanne Rachlew Petersen"|"Akzo Nobel Deco"|"Bestyrelsespost Medarbejdervalgt"|""|1251756
5000960|"Per Mattsson"|"Akzo Nobel Deco"|"Direktionspost adm. dir"|""|1317395
5000960|"Johnny Andersen"|"Akzo Nobel Deco"|"Bestyrelsespost næstformand"|""|1732656
5000960|"Michael Dak Bentzen"|"Akzo Nobel Deco"|"Bestyrelsespost Medarbejdervalgt"|""|1741265
5000960|"Nils Olof Patrik Olsson"|"Akzo Nobel Deco"|"Bestyrelsespost formand"|""|17121567
5000830|"Ole Cleemann"|"Akzo Nobel Salt"|"Direktionspost"|""|580617
5000830|"Martin Duch Søndergaard"|"Akzo Nobel Salt"|"Bestyrelsespost"|""|1034938
5000830|"John Schelhaas"|"Akzo Nobel Salt"|"Bestyrelsespost"|""|1195576
5000830|"Johan Gerard Visser"|"Akzo Nobel Salt"|"Direktionspost adm. dir"|""|1651969
5000830|"Michiel Arnold Hoogendijk"|"Akzo Nobel Salt"|"Bestyrelsespost formand"|""|1716423
5000793|"Flemming Ammentorp Østergaard"|"Albatros Travel"|"Bestyrelsespost"|""|351602
5000793|"Ole Bødtcher-Hansen"|"Albatros Travel"|"Bestyrelsespost formand"|""|580254
5000793|"Søren Rasmussen"|"Albatros Travel"|"Bestyrelsespost formand"|""|664186
5000793|"Ariel Zlotnik"|"Albatros Travel"|"Direktionspost adm. dir"|""|1458249
5000793|"Jørgen Glenn Andersen"|"Albatros Travel"|"Direktionspost Økonomidirektør"|""|17073005
5000305|"Tim Torben Albertsen"|"ALD Automotive"|"Bestyrelsespost formand"|""|672603
5000305|"Michael John Masterson"|"ALD Automotive"|"Bestyrelsespost"|""|983815
5000305|"Pascal Serres"|"ALD Automotive"|"Bestyrelsespost"|""|983817
5000305|"Jaques Andre Jean Bensen"|"ALD Automotive"|"Bestyrelsespost"|""|1781863
5000305|"Michel Bernard Colbert"|"ALD Automotive"|"Direktionspost adm. dir"|""|1788698
5000161|"Jan Lund"|"Aldi Holding"|"Direktionspost adm. dir"|""|1366814
5000716|"Anna Anja Monrad"|"Alectia"|"Bestyrelsespost"|""|252783
5000716|"Erik Hovgaard"|"Alectia"|"Bestyrelsespost formand"|""|336221
5000716|"Jens Winther Moberg"|"Alectia"|"Direktionspost adm. dir"|""|443274
5000716|"Jesper Mailind"|"Alectia"|"Bestyrelsespost næstformand"|""|446276
5000716|"Ulla Olsen Børsting"|"Alectia"|"Bestyrelsespost"|""|686766
5000716|"Hans Peter Jensen"|"Alectia"|"Bestyrelsespost"|""|1148928
5000716|"Peter Anders Breum"|"Alectia"|"Bestyrelsespost"|""|7360391
5000716|"Pernille Vedsted"|"Alectia"|"Bestyrelsespost"|""|7360392
5000803|"Carl Erik Skovgaard Sørensen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|240173
5000803|"Alex Villy Andersen"|"Alex Andersen Ølund"|"Direktionspost Adm. Dir"|""|242492
5000803|"Elin Aase Andersen"|"Alex Andersen Ølund"|"Direktionspost"|""|327305
5000803|"Ib Jørgen Andersen"|"Alex Andersen Ølund"|"Direktionspost"|""|410806
5000803|"Jan Rene Andersen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|428269
5000803|"Per John Nielsen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|600363
5000803|"Tommy Andersen"|"Alex Andersen Ølund"|"Bestyrelsespost"|""|675402
5000204|"Michael Jensen"|"Alfa Laval Danmark"|"Bestyrelsespost"|""|1196029
5000204|"Ib Elgaard Rasmussen"|"Alfa Laval Danmark"|"Bestyrelsespost"|""|1196030
5000204|"Ole Rudbeck Petersen"|"Alfa Laval Danmark"|"Direktionspost adm. dir"|""|1198144
5000204|"Åsa Ingrid Susanne Pahlén-Åklundh"|"Alfa Laval Danmark"|"Bestyrelsespost"|""|1671987
5000204|"Peter Cyriel Mariette Jaques Bailliere"|"Alfa Laval Danmark"|"Bestyrelsespost formand"|""|1868074
5000198|"Aage Rank"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|238561
5000198|"Jan Vestergaard Olsen"|"Alfa Laval Aalborg"|"Direktionspost adm. dir"|""|429420
5000198|"Jørn Olsen"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|475749
5000198|"Søren Hjorth Krarup"|"Alfa Laval Aalborg"|"Direktionspost adm. dir"|""|1216547
5000198|"Thure Bo Thomas Thuresson"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|1469527
5000198|"Lars Sture Renström"|"Alfa Laval Aalborg"|"Bestyrelsespost formand"|""|7359951
5000198|"Åsa Ingrid Susanne Pahlen Åklundh"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|7359952
5000198|"Jan Møller Christiansen"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|7385434
5000198|"Jacob Fog"|"Alfa Laval Aalborg"|"Bestyrelsespost"|""|7385435
5000220|"Anders Gersel Pedersen"|"ALK"|"Bestyrelsespost"|""|247210
5000220|"Flemming Pedersen"|"ALK"|"Direktionspost"|""|354608
5000220|"Jens Bager"|"ALK"|"Direktionspost Adm Dir"|""|433085
5000220|"Jes Christian Wibroe Østergaard"|"ALK"|"Bestyrelsespost"|""|444249
5000220|"Steen Riisgaard"|"ALK"|"Bestyrelsespost formand"|""|644099
5000220|"Thorleif Krarup"|"ALK"|"Bestyrelsespost"|""|671812
5000220|"Flemming Steen Jensen"|"ALK"|"Direktionspost"|""|1002554
5000220|"Jesper Fromberg Nielsen"|"ALK"|"Bestyrelsespost"|""|1027127
5000220|"Peter Adler Würtzen"|"ALK"|"Bestyrelsespost"|""|1027128
5000220|"Henrik Jacobi"|"ALK"|"Direktionspost"|""|1027129
5000220|"Christian Peter Dyvig"|"ALK"|"Bestyrelsespost næstformand"|""|1117822
5000220|"Lars Simonsen"|"ALK"|"Bestyrelsespost"|""|1434186
5000220|"Lars Erik Holmqvist"|"ALK"|"Bestyrelsespost"|""|1694559
5001003|"Allan Kim Hansen"|"Allan Hansen"|"Bestyrelsespost"|""|244914
5001003|"Sandra Birgitte Hansen"|"Allan Hansen"|"Bestyrelsespost"|""|637834
5001003|"Uffe Bruhn Hansen"|"Allan Hansen"|"Bestyrelsespost"|""|684789
5000829|"Hans Erik Bylling"|"Aller Aqua Group"|"Direktionspost direktør"|""|379058
5000829|"Ivan Bundgård Sørensen"|"Aller Aqua Group"|"Bestyrelsespost"|""|419551
5000829|"Ole Møller Hansen"|"Aller Aqua Group"|"Bestyrelsespost"|""|584583
5000829|"Carsten Jørgensen"|"Aller Aqua Group"|"Direktionspost"|""|1048453
5000155|"Bettina Charlotte Aller"|"Aller"|"Direktionspost"|""|278998
5000155|"Claes Henrik Aller"|"Aller"|"Bestyrelsespost"|""|310317
5000155|"Erik Aller"|"Aller"|"Direktionspost"|""|333048
5000155|"Katinka Pernille Aller"|"Aller"|"Direktionspost"|""|487830
5000155|"Richard Rudolf Sand"|"Aller"|"Bestyrelsespost formand"|""|631588
5000155|"Susanne Aller"|"Aller"|"Bestyrelsespost næstformand"|""|650139
5000155|"Bodil Margaretha Hjerrild"|"Aller"|"Bestyrelsespost Medarbejdervalgt"|""|1696987
5000155|"Morten Mejnecke"|"Aller"|"Bestyrelsespost Medarbejdervalgt"|""|1703479
5000155|"Gitte Mainsley"|"Aller"|"Bestyrelsespost"|""|1965481
5000778|"Derrick Miller"|"Allianceplus"|"Bestyrelsespost formand"|""|318068
5000778|"John Staunsbjerg Dueholm"|"Allianceplus"|"Bestyrelsespost"|""|369630
5000778|"Henrik Axel Juul Nordenlund"|"Allianceplus"|"Direktionspost adm. dir"|""|399999
5000778|"Henrik Helmer Fabricius"|"Allianceplus"|"Bestyrelsespost"|""|401936
5000778|"Henrik Bonnerup"|"Allianceplus"|"Bestyrelsespost formand"|""|1097725
5000098|"Arne Svend Nielsen"|"Alm. Brand"|"Bestyrelsespost"|""|264157
5000098|"Boris Nørgaard Kjeldsen"|"Alm. Brand"|"Bestyrelsespost næstformand"|""|292589
5000098|"Jan Skytte Pedersen"|"Alm. Brand"|"Bestyrelsespost"|""|428678
5000098|"Jørgen Henrik Christensen"|"Alm. Brand"|"Bestyrelsespost"|""|467518
5000098|"Jørgen Hesselbjerg Mikkelsen"|"Alm. Brand"|"Bestyrelsespost formand"|""|467639
5000098|"Per Viggo Hasling Frandsen"|"Alm. Brand"|"Bestyrelsespost"|""|603883
5000098|"Søren Boe Mortensen"|"Alm. Brand"|"Direktionspost Administrerende direktør"|""|659769
5000098|"Henning Kaffka"|"Alm. Brand"|"Bestyrelsespost"|""|1291881
5000098|"Susanne Maj Vendrup Larsen"|"Alm. Brand"|"Bestyrelsespost Medarbejdervalgt"|""|1291882
5000098|"Per Dahlbom"|"Alm. Brand"|"Bestyrelsespost"|""|1736771
5000098|"Helle Laasby Frederiksen"|"Alm. Brand"|"Bestyrelsespost"|""|1865688
5000691|"Bjarke Sanbeck Nilsson"|"Alpha Holding"|"Bestyrelsespost"|""|285161
5000691|"Jens Erik Jepsen Christensen"|"Alpha Holding"|"Bestyrelsespost formand"|""|435402
5000691|"Leif Corinth-Hansen"|"Alpha Holding"|"Bestyrelsespost"|""|523841
5000691|"Tonny Anker-Svendsen"|"Alpha Holding"|"Bestyrelsespost"|""|945474
5000691|"Thomas Fredslund-Andersen"|"Alpha Holding"|"Bestyrelsespost"|""|949916
5000691|"Bo Lundqvist"|"Alpha Holding"|"Bestyrelsespost"|""|1064254
5000691|"Morten Helge"|"Alpha Holding"|"Direktionspost"|""|1197171
5000109|"Klaus Hellmich"|"Actebis Computer"|"Bestyrelsespost formand"|""|500900
5000109|"Torben Qvist Rasmussen"|"Actebis Computer"|"Bestyrelsespost"|""|680443
5000109|"Ralf Retzko"|"Actebis Computer"|"Bestyrelsespost næstformand"|""|1013689
5000804|"Søren Qvist"|"Altia Denmark"|"Direktionspost"|""|1581334
5000804|"Kari Pekka Lampinen"|"Altia Denmark"|"Bestyrelsespost formand"|""|1837449
5000804|"Kai Tapio Haanpää"|"Altia Denmark"|"Bestyrelsespost"|""|1837450
5000438|"Erik Borg"|"Altinex Oil"|"Bestyrelsespost"|""|333928
5000438|"Einar Gjelsvik"|"Altinex Oil"|"Direktionspost adm. dir"|""|1999348
5000438|"Ellen Sandra Bratland"|"Altinex Oil"|"Bestyrelsespost formand"|""|16855582
5000430|"Allan Søgaard Lambrechtsen Larsen"|"Ambu"|"Bestyrelsespost"|""|245696
5000430|"Anne-Marie Holmberg Jensen"|"Ambu"|"Bestyrelsespost"|""|256964
5000430|"Jens Bager"|"Ambu"|"Bestyrelsespost næstformand"|""|433085
5000430|"Jesper Funding Andersen"|"Ambu"|"Bestyrelsespost"|""|445348
5000430|"John Stær"|"Ambu"|"Bestyrelsespost"|""|458256
5000430|"Lars Marcher"|"Ambu"|"Direktionspost adm. dir"|""|518627
5000430|"Mikael Worning"|"Ambu"|"Bestyrelsespost"|""|556727
5000430|"Niels Erik Nielsen"|"Ambu"|"Bestyrelsespost Formand"|""|568830
5000430|"Anne Blanksø Pedersen"|"Ambu"|"Bestyrelsespost"|""|1820357
5000605|"Per Nørgaard"|"Amcor Flexibles"|"Direktionspost adm. dir"|""|602006
5000605|"Peter Kierkegaard Berg"|"Amcor Flexibles"|"Bestyrelsespost"|""|609561
5000605|"Torben Torrild"|"Amcor Flexibles"|"Direktionspost"|""|725270
5000605|"Amy Louise Byrick"|"Amcor Flexibles"|"Bestyrelsespost formand"|""|7385409
5000605|"Achim Gutknecht"|"Amcor Flexibles"|"Bestyrelsespost"|""|7385410
5000550|"Klaus Johansen"|"American Express BT"|"Direktionspost adm. dir"|""|1065648
5000550|"Kaveh Atrak"|"American Express BT"|"Bestyrelsespost formand"|""|1117629
5000550|"Christian Herbert Antero Hanke"|"American Express BT"|"Bestyrelsespost"|""|1587955
5000550|"Jens Frederiksen"|"American Express BT"|"Bestyrelsespost"|""|1955017
5000151|"Hans Christian Krog"|"Tican"|"Bestyrelsespost"|""|378156
5000151|"Jens Jørgen Henriksen"|"Tican"|"Bestyrelsespost formand"|""|437541
5000151|"Ove Thejls"|"Tican"|"Direktionspost Adm Dir"|""|591231
5000151|"Poul Dahlgård"|"Tican"|"Bestyrelsespost"|""|617500
5000151|"Søren Foged Overgaard"|"Tican"|"Bestyrelsespost næstformand"|""|660932
5000151|"Niels Michael Møller"|"Tican"|"Bestyrelsespost næstformand"|""|1129086
5000151|"Uffe Wiborg"|"Tican"|"Bestyrelsespost"|""|1230814
5000151|"Tom Edelhardt Mortensen"|"Tican"|"Bestyrelsespost"|""|1270325
5000151|"Jan Poulsen Houe"|"Tican"|"Bestyrelsespost"|""|1814253
5000857|"Anne Kathrine Steenbjerge"|"Anders Nielsen & Co"|"Direktionspost"|""|255052
5000857|"Henrik Bernt Sanders"|"Anders Nielsen & Co"|"Bestyrelsespost"|""|400204
5000857|"Henrik Steenbjerge"|"Anders Nielsen & Co"|"Bestyrelsespost formand"|""|404971
5000857|"Jan Kaae Glibstrup"|"Anders Nielsen & Co"|"Bestyrelsespost"|""|426134
5000857|"Jørgen Ernst Andersen"|"Anders Nielsen & Co"|"Direktionspost"|""|466159
5000857|"Kim Leidersdorff Johansen"|"Anders Nielsen & Co"|"Bestyrelsespost"|""|493216
5000857|"Steen Palm"|"Anders Nielsen & Co"|"Bestyrelsespost"|""|1970229
5000481|"Erik Justesen"|"Andersen & Martini"|"Bestyrelsespost næstformand"|""|336850
5000481|"Henning Hürdum"|"Andersen & Martini"|"Bestyrelsespost"|""|396460
5000481|"Jens Erik Jepsen Christensen"|"Andersen & Martini"|"Bestyrelsespost"|""|435402
5000481|"Lars Taarn Pedersen"|"Andersen & Martini"|"Bestyrelsespost"|""|520802
5000481|"Per Martini"|"Andersen & Martini"|"Bestyrelsespost formand"|""|601481
5000481|"Peter Hansen"|"Andersen & Martini"|"Direktionspost Administrerende direktør"|""|608028
